id,poid,time,organ,max,min,avg,IndustryValue,EnvEmerg,NetIndustryValue,PollutantEmission,WasteGas,RealEstateDev,WasteDisposalVol,NumWasteFactories,MajorEnergyConsumption,IndustryValue_Overall,IndustrialEnterprise
40935,PFBS,2017,muscle,,,0.52,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40936,PFBS,2017,muscle,,,0.54,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40937,PFBS,2017,muscle,,,0.13,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40938,PFBS,2017,muscle,,,0.1,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40939,PFBS,2017,muscle,,,0.07,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40940,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40941,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40942,PFBS,2017,muscle,,,0.08,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40943,PFBS,2017,muscle,,,0.1,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40944,PFBS,2017,muscle,,,1.17,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40945,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40946,PFBS,2017,muscle,,,0.18,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40947,PFBS,2017,muscle,,,0.67,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40948,PFBS,2017,muscle,,,0.17,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40949,PFBS,2017,muscle,,,0.39,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40950,PFBS,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40951,PFBS,2017,muscle,,,0.11,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
46466,PFBS,2007,leaf,,,146200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46467,PFBS,2007,stem,,,17300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46468,PFBS,2007,leaf,,,48800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46469,PFBS,2007,stem,,,16900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46470,PFBS,2007,root,,,10500,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46471,PFBS,2007,leaf,,,28800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46472,PFBS,2007,root,,,17900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46555,PFBS,2007,leaf,,,146200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46556,PFBS,2007,stem,,,17300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46557,PFBS,2007,leaf,,,28800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46558,PFBS,2007,root,,,17900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46686,PFBS,2007,leaf,,,146200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46687,PFBS,2007,stem,,,17300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46688,PFBS,2007,leaf,,,48800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46689,PFBS,2007,stem,,,16900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46690,PFBS,2007,root,,,10500,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46691,PFBS,2007,leaf,,,28800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46692,PFBS,2007,root,,,17900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46826,PFBS,2007,leaf,,,146200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46827,PFBS,2007,stem,,,17300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46828,PFBS,2007,leaf,,,48800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46829,PFBS,2007,stem,,,16900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46830,PFBS,2007,root,,,10500,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46831,PFBS,2007,leaf,,,28800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46832,PFBS,2007,root,,,17900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46932,PFBS,2007,leaf,,,146200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46933,PFBS,2007,stem,,,17300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46934,PFBS,2007,leaf,,,48800,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46935,PFBS,2007,stem,,,16900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46936,PFBS,2007,root,,,10500,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
104,PFBA,2014,stems、leaf,1740,440,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
105,PFBA,2014,root,790,200,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
126,PFBA,2014,stems、leaf,,,310,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
127,PFBA,2014,root,240,30,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
148,PFBA,2014,stems、leaf,850,410,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
149,PFBA,2014,root,230,60,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
170,PFBA,2014,whole,200,90,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
181,PFBA,2014,whole,250,30,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
192,PFBA,2014,whole,520,230,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
35001,PFBA,2015, liver ,,,0,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35015,PFBA,2015, liver ,,,0,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35029,PFBA,2015, liver ,,,,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35043,PFBA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35057,PFBA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35071,PFBA,2015, liver ,,,,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35085,PFBA,2015, liver ,,,2.6,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
40364,PFBA,2017,muscle,,,0.61,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40365,PFBA,2017,muscle,,,0.6,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40366,PFBA,2017,muscle,,,11,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40367,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40368,PFBA,2017,muscle,,,1.15,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40369,PFBA,2017,muscle,,,1.78,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40370,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40371,PFBA,2017,muscle,,,0.73,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40372,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40373,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40374,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40375,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40376,PFBA,2017,muscle,,,0.86,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40377,PFBA,2017,muscle,,,1.5,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40378,PFBA,2017,muscle,,,3.06,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40379,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40380,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40381,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40382,PFBA,2017,muscle,,,69,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40383,PFBA,2017,muscle,,,605,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40384,PFBA,2017,muscle,,,195,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40385,PFBA,2017,muscle,,,43.8,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40386,PFBA,2017,muscle,,,268,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40387,PFBA,2017,muscle,,,35.6,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40388,PFBA,2017,muscle,,,1.07,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40389,PFBA,2017,muscle,,,0.83,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40390,PFBA,2017,muscle,,,0.94,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40391,PFBA,2017,muscle,,,1.24,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40392,PFBA,2017,muscle,,,3.05,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40393,PFBA,2017,muscle,,,0.83,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40394,PFBA,2017,muscle,,,0,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40395,PFBA,2017,muscle,,,3.59,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40396,PFBA,2017,muscle,,,3.09,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40397,PFBA,2017,muscle,,,6.67,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40398,PFBA,2017,muscle,,,13,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40399,PFBA,2017,muscle,,,1.28,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40400,PFBA,2017,muscle,,,1.71,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40401,PFBA,2017,muscle,,,1.4,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40402,PFBA,2017,muscle,,,6.95,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40403,PFBA,2017,muscle,,,0.82,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40404,PFBA,2017,muscle,,,0.81,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
40405,PFBA,2017,muscle,,,1.16,4597,8,9553.68,,41.63,7126,1591.3,83,38164.71,22515.8,239170
46473,PFBA,2007,leaf,,,5400,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46474,PFBA,2007,stem,,,900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46475,PFBA,2007,leaf,,,1700,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46476,PFBA,2007,stem,,,1300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46477,PFBA,2007,root,,,1200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46478,PFBA,2007,leaf,,,2900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46479,PFBA,2007,root,,,3300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46559,PFBA,2007,leaf,,,5400,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46560,PFBA,2007,stem,,,900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46561,PFBA,2007,leaf,,,2900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46562,PFBA,2007,root,,,3300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46693,PFBA,2007,leaf,,,5400,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46694,PFBA,2007,stem,,,900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46695,PFBA,2007,leaf,,,1700,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46696,PFBA,2007,stem,,,1300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46697,PFBA,2007,root,,,1200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46698,PFBA,2007,leaf,,,2900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46699,PFBA,2007,root,,,3300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46833,PFBA,2007,leaf,,,5400,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46834,PFBA,2007,stem,,,900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46835,PFBA,2007,leaf,,,1700,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46836,PFBA,2007,stem,,,1300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46837,PFBA,2007,root,,,1200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46838,PFBA,2007,leaf,,,2900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46839,PFBA,2007,root,,,3300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46937,PFBA,2007,leaf,,,5400,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46938,PFBA,2007,stem,,,900,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46939,PFBA,2007,leaf,,,1700,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46940,PFBA,2007,stem,,,1300,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
46941,PFBA,2007,root,,,1200,606,0,1287.7,107816.69,15.17,2699,600.9,17,2984.67,1989.1,
70898,PFBA,2013,muscle,,,0.47,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70907,PFBA,2013,muscle,,,0.88,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70916,PFBA,2013,liver,,,1.99,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70925,PFBA,2013,muscle,,,0.65,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70934,PFBA,2013,liver,,,4.6,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70943,PFBA,2013,muscle,,,2.17,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70952,PFBA,2013,liver,,,5.67,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70961,PFBA,2013,muscle,,,0.55,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70970,PFBA,2013,egg,,,0.55,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70979,PFBA,2013,muscle,,,0.99,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70988,PFBA,2013,muscle,,,0.54,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
70997,PFBA,2013,muscle,,,0.63,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71006,PFBA,2013,muscle,,,0.61,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71015,PFBA,2013,muscle,,,0.43,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71024,PFBA,2013,muscle,,,0.68,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71033,PFBA,2013,muscle,,,0.87,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71042,PFBA,2013,muscle,,,3.1,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71051,PFBA,2013,muscle,,,0.62,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
71060,PFBA,2013,muscle,,,0.6,2279,7,3091.73,294053.96,59.94,4267,745.8,36,12166.72,10227.4,85826
1,PFHxA,2010,leaf,,,34,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
16,PFHxA,2010,leaf,,,4,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
21,PFHxA,2010,leaf,,,2.5,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
26,PFHxA,2010,leaf,,,1.9,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
34,PFHxA,2010,leaf,,,2.7,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
40,PFHxA,2010,leaf,,,0.5,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
45,PFHxA,2010,leaf,,,1.1,7469,0,10172.55,722978,105.05,6527,1938.6,41,15983.62,21387.7,
108,PFHxA,2014,stems、leaf,280,30,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
109,PFHxA,2014,root,510,30,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
130,PFHxA,2014,stems、leaf,90,0,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
131,PFHxA,2014,root,190,30,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
152,PFHxA,2014,stems、leaf,120,70,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
153,PFHxA,2014,root,60,30,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
172,PFHxA,2014,whole,150,0,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
183,PFHxA,2014,whole,110,70,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
194,PFHxA,2014,whole,400,260,,748,11,3579.11,150713.57,7.89,2811,733.8,25,1736.54,3522.8,57761
2163,PFHxA,2010,whole,1.41,0,0.31,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2164,PFHxA,2010,muscle,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2165,PFHxA,2010,muscle,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2166,PFHxA,2010,whole,1.19,0.12,0.32,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2167,PFHxA,2010,whole,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2168,PFHxA,2010,whole,1.47,0.17,0.27,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2169,PFHxA,2010,muscle,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2170,PFHxA,2010,whole,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2171,PFHxA,2010,muscle,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2172,PFHxA,2010,muscle,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2173,PFHxA,2010,muscle,0,0,0,5373,0,10261.18,555500,105.05,6070,1017.1,44,23100.48,19382.2,
2402,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2403,PFHxA,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2404,PFHxA,2012,kidney,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2405,PFHxA,2012,liver,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2406,PFHxA,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2407,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2408,PFHxA,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2409,PFHxA,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2410,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2411,PFHxA,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2412,PFHxA,2012,liver,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2413,PFHxA,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2414,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2415,PFHxA,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2416,PFHxA,2012,kidney,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2417,PFHxA,2012,liver,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2418,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2419,PFHxA,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2420,PFHxA,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2421,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2422,PFHxA,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2423,PFHxA,2012,kidney,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2424,PFHxA,2012,liver,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2425,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2426,PFHxA,2012,gill,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2427,PFHxA,2012,liver,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2428,PFHxA,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2429,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2430,PFHxA,2012,head,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2431,PFHxA,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2432,PFHxA,2012,muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2433,PFHxA,2012,head,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
2434,PFHxA,2012,egg,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29333,PFHxA,2012,whole,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29334,PFHxA,2012,whole,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29335,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29336,PFHxA,2012,Muscle,,,2.11,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29337,PFHxA,2012,whole (soft part),,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29338,PFHxA,2012,whole (soft part),,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29339,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29340,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29341,PFHxA,2012,Muscle,,,0.815,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29342,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29343,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29344,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29345,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29346,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29347,PFHxA,2012,Muscle,,,0,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
29348,PFHxA,2012,Muscle,,,3.29,7128,77,13577.65,598210.95,99.2,6357,1210.1,47,27762,23942.2,342262
35003,PFHxA,2015, liver ,,,0.21,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35017,PFHxA,2015, liver ,,,0,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35031,PFHxA,2015, liver ,,,0,7218,27,17500.33,621302.8,83.51,6642,1456.1,61,27209.12,28802.6,441304
35045,PFHxA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
35059,PFHxA,2015, liver ,,,0,2202,10,4056.46,313784.76,55.14,4212,832.2,41,11765.91,11677.3,86813
